age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
30,57,16,14,41,58,29,3,39,0,0,40,73
51,37,13,11,11,0,74,76,19,0,0,50,73
38,64,14,10,44,61,46,76,39,0,0,60,73
22,57,14,10,11,61,51,76,19,0,0,48,31
28,57,14,10,44,0,46,76,19,0,0,40,73
63,64,5,4,77,17,74,76,19,0,0,10,73
55,57,10,9,41,58,29,76,39,0,0,46,73
66,64,5,4,41,17,29,76,39,0,0,48,73
29,67,16,14,41,0,29,76,39,0,0,36,73
55,37,17,16,44,58,46,76,19,0,0,60,73
47,64,15,13,41,61,29,76,39,0,0,40,73
34,57,10,9,41,9,29,76,39,0,0,40,73
18,57,8,7,44,49,51,4,39,0,0,20,73
23,18,15,13,44,58,46,76,39,0,0,40,73
48,57,12,12,11,49,46,76,39,0,0,44,73
34,57,14,10,11,0,46,76,19,0,0,40,73
25,57,6,5,44,38,48,76,39,0,0,48,43
38,37,13,11,11,16,51,76,39,0,0,40,73
20,57,14,10,44,49,51,76,19,0,0,40,73
29,57,10,9,44,16,46,76,39,0,0,40,73
41,37,16,14,41,58,29,76,39,0,0,60,73
27,57,10,9,44,49,74,4,19,0,0,40,73
46,18,13,11,41,0,29,76,39,0,0,40,73
51,57,10,9,41,71,29,76,39,0,0,40,73
52,57,14,10,41,9,29,76,39,0,0,40,73
45,18,15,13,41,25,29,76,39,0,0,40,73
50,57,15,13,11,16,74,76,19,0,0,40,73
37,57,15,13,44,58,46,76,39,0,0,30,73
26,57,10,9,41,16,29,4,39,0,0,60,73
37,57,14,10,41,9,29,76,39,0,0,65,73
42,57,17,16,41,58,29,76,39,0,0,50,73
24,57,10,9,44,61,46,76,39,0,0,38,73
24,57,10,9,44,38,48,4,39,0,0,45,73
21,57,10,9,65,49,46,76,19,0,0,40,73
31,57,15,13,41,16,29,76,39,0,0,50,73
36,57,12,12,41,58,29,76,39,0,0,40,73
18,57,14,10,44,49,51,76,39,0,0,20,73
30,57,10,9,11,71,51,4,39,0,0,40,73
33,57,15,13,41,58,29,76,39,0,0,25,73
42,63,15,13,41,16,29,76,39,0,0,45,73
39,57,15,13,41,9,29,76,39,0,0,40,73
46,64,12,12,11,9,46,76,39,0,0,40,73
22,57,10,9,44,38,51,76,39,0,0,40,73
27,57,10,9,41,38,29,76,39,0,0,40,73
21,57,14,10,44,49,51,76,19,0,0,30,73
57,63,10,9,41,58,29,4,39,0,0,60,73
47,57,14,10,41,61,29,76,39,0,0,65,73
33,57,10,9,44,0,46,4,39,0,0,40,73
20,57,3,3,42,17,48,76,39,0,0,40,43
21,57,14,10,44,61,51,76,19,0,0,20,73
46,57,14,10,65,0,74,76,19,0,0,40,73
42,57,15,13,41,16,29,76,39,0,0,40,73
47,57,8,7,41,49,29,76,39,0,0,40,73
24,57,10,9,41,9,29,76,39,0,0,60,43
51,57,15,13,41,58,29,76,39,0,0,50,73
28,57,11,15,11,58,74,76,39,0,0,55,73
33,57,14,10,44,0,51,76,19,0,0,40,73
28,57,10,9,41,9,29,76,39,0,0,40,73
57,57,5,4,11,71,74,76,39,0,0,75,73
46,57,14,10,41,16,29,76,39,0,0,50,73
23,57,15,13,41,16,29,76,39,0,0,40,73
48,64,14,10,41,9,29,76,39,0,0,40,73
63,57,10,9,11,59,46,76,39,0,0,40,73
54,57,10,9,41,17,29,76,39,0,0,40,73
51,57,10,9,77,25,46,76,39,0,0,30,73
58,64,15,13,41,17,29,76,39,0,0,25,73
57,57,14,10,77,49,46,76,19,0,0,40,73
32,57,15,13,41,25,29,76,39,0,0,50,73
23,57,14,10,44,16,46,76,19,0,0,40,73
51,57,10,9,41,9,29,76,39,0,0,40,73
42,57,11,15,41,58,29,76,39,0,0,60,73
25,57,14,10,41,9,29,76,39,0,0,40,73
35,57,10,9,11,9,74,4,39,0,0,40,73
36,57,10,9,44,58,46,76,19,0,0,38,73
23,57,10,9,44,61,51,76,39,0,0,40,73
35,64,16,14,41,61,29,76,39,0,0,40,73
39,57,10,9,11,0,74,76,19,0,0,40,73
27,57,14,10,41,49,29,76,39,0,0,40,73
46,57,10,9,11,0,46,76,19,0,0,44,73
57,63,14,10,41,16,29,76,39,0,0,40,73
18,57,8,7,44,61,51,76,19,0,0,25,73
35,67,14,10,44,59,46,4,39,0,0,40,73
36,57,10,9,65,0,46,76,19,0,0,38,73
36,64,16,14,41,17,29,76,39,0,0,70,73
54,64,5,4,41,17,29,76,39,0,0,60,73
29,57,10,9,41,38,29,76,39,0,0,40,73
30,57,12,12,44,69,46,76,19,0,0,40,73
38,57,11,15,41,58,29,76,39,0,0,60,73
23,57,10,9,44,9,51,76,39,0,0,40,8
47,18,10,9,41,0,29,4,39,0,0,40,73
47,37,12,12,41,59,29,76,39,0,0,40,73
20,57,14,10,44,61,51,76,39,0,0,20,73
58,57,8,7,41,61,29,76,39,0,0,40,73
51,18,15,13,77,0,46,76,19,0,0,40,73
37,57,14,10,11,0,46,76,19,0,0,40,73
30,57,14,10,41,9,29,76,39,0,0,58,73
54,57,15,13,41,61,29,76,39,0,0,40,73
23,57,14,10,41,69,29,76,39,0,0,40,73
35,57,9,8,11,9,46,76,39,0,0,50,73
43,67,10,9,41,9,29,76,39,0,0,40,73
19,67,14,10,44,49,51,76,39,0,0,10,73
52,57,5,4,41,9,29,76,39,0,0,40,73
48,57,12,12,41,71,29,76,39,0,0,45,73
24,57,10,9,41,49,29,76,39,0,0,39,73
34,57,15,13,44,49,46,76,19,0,0,15,73
61,57,9,8,41,49,78,76,19,0,0,40,73
43,57,15,13,44,58,46,76,39,0,0,45,73
22,37,14,10,44,0,46,76,19,0,0,55,73
22,57,10,9,41,38,29,76,39,0,0,40,73
42,37,10,9,11,17,46,76,39,0,0,40,73
54,64,10,9,41,9,29,76,39,0,0,35,73
23,57,14,10,44,61,46,76,39,0,0,40,73
19,57,10,9,44,0,46,76,19,0,0,42,73
24,57,15,13,44,16,46,4,39,0,0,40,73
64,57,10,9,77,58,46,76,19,0,0,23,73
42,67,10,9,11,0,46,4,19,0,0,25,73
48,64,14,10,44,49,46,76,39,0,0,40,73
38,57,14,10,44,9,51,76,19,0,0,25,73
51,57,15,13,41,58,29,76,39,0,0,70,73
30,67,15,13,41,59,29,76,39,0,0,72,73
27,57,13,11,41,17,29,76,39,0,0,40,73
47,57,10,9,11,16,74,4,19,0,0,40,73
28,57,16,14,41,58,29,76,39,0,0,60,73
20,57,14,10,44,61,51,4,39,0,0,44,73
37,18,14,10,41,38,29,76,39,0,0,40,73
28,57,15,13,44,58,46,76,19,0,0,40,73
29,57,13,11,41,38,29,76,39,0,0,40,73
28,57,10,9,44,49,51,76,39,0,0,30,73
20,57,10,9,44,9,51,76,39,0,0,40,73
30,57,10,9,41,71,29,76,39,0,0,40,73
21,57,10,9,65,49,51,76,19,0,0,35,73
38,57,10,9,11,16,74,76,19,0,0,40,73
20,57,14,10,44,0,46,76,39,0,0,25,73
24,57,14,10,44,61,51,76,19,0,0,40,73
63,57,12,12,42,0,48,76,19,0,0,35,73
45,57,14,10,11,38,74,76,19,0,0,40,73
42,37,16,14,11,58,74,76,19,0,0,40,73
36,57,10,9,44,9,46,76,39,0,0,40,73
43,18,10,9,41,38,29,76,39,0,0,40,73
23,57,14,10,44,49,51,4,39,0,0,40,73
23,57,5,4,41,25,48,47,19,0,0,30,14
32,57,10,9,41,16,29,76,39,0,0,40,32
43,67,16,14,41,58,29,76,39,0,0,40,73
37,57,16,14,11,16,46,76,39,0,0,45,73
42,57,10,9,11,0,74,76,39,0,0,40,73
18,57,10,9,44,25,51,76,39,0,0,40,73
48,57,10,9,41,9,29,76,39,0,0,42,73
53,57,14,10,41,16,29,76,39,0,0,60,73
18,57,10,9,44,38,51,76,39,0,0,40,73
50,18,14,10,41,16,29,76,39,0,0,40,73
29,57,6,5,11,38,74,4,19,0,0,40,73
45,37,10,9,11,49,51,4,19,0,0,40,73
17,37,6,5,44,49,51,4,39,0,0,9,73
27,57,10,9,44,16,51,76,39,0,0,40,73
46,67,14,10,44,49,51,4,19,0,0,40,73
39,57,10,9,44,49,46,76,39,0,0,18,73
17,57,9,8,44,61,51,76,19,0,0,20,73
41,57,10,9,11,56,48,4,19,0,0,40,73
23,57,14,10,44,0,46,76,19,0,0,30,73
24,57,15,13,41,0,78,76,19,0,0,50,73
40,57,5,4,44,17,51,76,39,0,0,40,73
24,57,10,9,44,38,51,76,39,0,0,30,73
20,57,14,10,44,25,51,76,39,0,0,12,73
47,18,12,12,41,0,29,4,39,0,0,40,73
61,57,10,9,11,0,46,3,19,0,0,40,35
64,57,14,10,41,0,29,76,39,0,0,40,73
25,57,14,10,44,0,51,76,19,0,0,40,73
21,57,10,9,44,61,46,76,19,0,0,33,73
19,57,14,10,44,61,51,76,19,0,0,35,73
21,57,14,10,44,0,46,76,19,0,0,40,73
28,57,15,13,41,58,29,76,39,0,0,55,73
51,57,10,9,41,9,29,76,39,0,0,40,73
38,57,15,13,44,16,46,76,19,0,0,38,73
18,57,8,7,44,49,51,76,19,0,0,20,73
18,57,8,7,44,9,51,76,39,0,0,5,73
22,57,15,13,44,16,51,3,19,0,0,40,73
32,57,12,12,44,0,46,76,19,0,0,40,73
44,37,10,9,41,0,48,76,19,0,0,40,73
59,57,10,9,41,71,29,76,39,0,0,45,73
18,57,8,7,44,58,51,76,19,0,0,40,73
57,57,15,13,11,16,46,76,19,0,0,45,73
46,57,14,10,41,0,29,76,39,0,0,40,73
41,57,15,13,41,25,29,76,39,0,0,40,21
26,57,15,13,44,58,46,76,39,0,0,50,73
38,57,13,11,11,9,46,76,39,0,0,40,73
54,57,16,14,41,61,29,76,39,0,0,68,73
41,57,5,4,41,17,29,76,39,0,0,36,73
27,57,10,9,44,0,51,76,19,0,0,40,73
65,57,13,11,41,71,29,76,39,0,0,20,73
21,57,14,10,44,9,51,76,39,0,0,40,73
41,57,14,10,11,0,74,76,19,0,0,40,73
21,57,7,6,41,9,29,76,39,0,0,40,73
44,64,16,14,41,17,29,76,39,0,0,40,73
42,37,16,14,41,58,29,76,39,0,0,35,73
22,57,14,10,44,61,48,76,39,0,0,38,73
24,64,10,9,65,49,74,76,19,0,0,50,73
31,57,13,11,11,61,46,1,19,0,0,40,73
24,57,15,13,44,16,46,76,39,0,0,40,73
51,57,15,13,11,61,46,76,39,0,0,50,73
27,37,14,10,41,16,29,76,39,0,0,50,73
23,57,14,10,41,71,29,76,39,0,0,60,73
57,37,10,9,11,0,74,76,19,0,0,40,73
60,64,5,4,41,9,29,76,39,0,0,40,73
23,57,10,9,44,61,46,76,39,0,0,48,73
39,64,8,7,41,71,29,76,39,0,0,40,73
44,57,5,4,41,38,78,76,19,0,0,40,12
44,64,10,9,41,16,29,76,39,0,0,66,73
34,57,14,10,65,16,74,76,19,0,0,40,73
18,57,8,7,44,49,51,76,39,0,0,15,52
56,63,5,4,41,9,29,76,39,0,0,50,73
41,57,10,9,41,49,29,3,39,0,0,40,7
25,57,12,12,11,0,74,76,19,0,0,40,73
22,57,15,13,44,0,51,76,19,0,0,35,73
24,57,14,10,44,49,46,76,19,0,0,40,73
22,57,14,10,44,49,46,76,19,0,0,20,73
37,57,10,9,65,9,74,76,39,0,0,70,53
53,57,14,10,11,9,46,76,39,0,0,48,73
26,57,10,9,65,17,46,76,39,0,0,40,73
46,57,15,13,77,69,74,76,19,0,0,38,73
28,57,15,13,44,0,51,3,19,0,0,30,73
47,57,10,9,11,61,46,76,19,0,0,40,73
41,57,10,9,41,9,29,76,39,0,0,40,73
25,57,7,6,41,9,29,76,39,0,0,45,73
19,57,14,10,44,0,51,76,19,0,0,15,73
59,57,10,9,41,25,29,76,39,0,0,40,73
39,37,16,14,41,58,29,76,39,0,0,45,73
27,57,10,9,41,25,29,76,39,0,0,40,73
31,57,10,9,44,9,51,76,39,0,0,18,73
34,57,14,10,41,49,29,76,39,0,0,42,73
52,67,10,9,65,49,46,76,19,0,0,35,73
23,57,15,13,44,58,51,76,39,0,0,50,73
25,57,14,10,41,16,78,76,19,0,0,15,73
44,57,13,11,65,9,48,76,39,0,0,48,73
38,57,14,10,11,0,51,76,19,0,0,40,73
61,57,5,4,77,17,46,4,39,0,0,40,73
52,57,15,13,41,16,29,76,39,0,0,45,73
27,57,14,10,44,16,46,76,19,0,0,40,73
41,57,2,2,41,38,29,76,39,0,0,40,43
65,57,15,13,41,9,29,76,39,0,0,40,15
41,57,14,10,44,16,46,76,39,0,0,50,73
40,57,12,12,44,69,46,4,39,0,0,40,73
19,67,14,10,44,0,51,76,39,0,0,15,73
18,57,10,9,44,61,51,76,19,0,0,38,73
21,57,14,10,44,49,51,76,39,0,0,35,73
37,18,14,10,41,58,29,76,39,0,0,40,73
64,57,15,13,77,58,46,76,19,0,0,30,73
34,57,14,10,41,16,29,76,39,0,0,45,73
52,57,17,16,41,16,29,76,39,0,0,38,73
36,57,12,12,41,16,29,76,39,0,0,50,73
20,57,14,10,44,16,51,76,19,0,0,20,73
65,57,15,13,11,0,46,76,19,0,0,40,73
44,67,16,14,41,58,29,4,39,0,0,60,73
20,57,10,9,44,61,51,47,39,0,0,40,60
28,64,10,9,44,38,48,4,39,0,0,30,73
49,57,10,9,41,9,29,76,39,0,0,40,73
37,63,14,10,41,16,29,76,39,0,0,50,73
37,63,10,9,41,9,29,76,39,0,0,40,73
30,67,14,10,44,58,46,76,39,0,0,40,73
30,18,15,13,44,16,48,3,19,0,0,45,73
24,64,5,4,44,17,51,76,39,0,0,50,73
48,57,10,9,41,38,29,76,39,0,0,40,73
46,57,12,12,41,38,29,76,39,0,0,40,73
48,63,14,10,11,17,46,76,39,0,0,45,73
30,57,10,9,41,71,29,76,39,0,0,40,73
33,57,13,11,41,61,29,76,39,0,0,36,73
19,57,14,10,11,49,51,76,19,0,0,40,73
50,57,5,4,41,38,29,4,39,0,0,40,73
38,57,10,9,11,49,46,76,19,0,0,25,73
27,57,10,9,44,25,46,4,39,0,0,35,73
33,57,10,9,41,9,29,76,39,0,0,40,73
57,57,10,9,65,61,46,1,19,0,0,35,73
17,57,9,8,44,25,51,76,39,0,0,20,73
29,37,12,12,11,49,74,76,19,0,0,13,73
19,57,10,9,44,25,48,76,39,0,0,70,73
48,57,10,9,41,9,29,76,39,0,0,40,33
31,57,10,9,11,9,46,76,39,0,0,45,73
28,57,10,9,41,71,29,76,39,0,0,40,73
38,57,10,9,44,0,74,76,19,0,0,35,73
39,67,14,10,65,16,74,4,19,0,0,30,73
22,57,6,5,42,49,48,76,39,0,0,35,43
30,57,10,9,41,0,29,76,39,0,0,44,73
47,64,10,9,41,16,29,76,39,0,0,25,73
28,57,10,9,41,9,29,76,39,0,0,40,55
33,57,14,10,11,61,46,76,39,0,0,40,73
28,57,15,13,44,58,46,76,19,0,0,35,73
43,18,17,16,44,58,46,76,19,0,0,50,73
26,57,14,10,41,0,29,76,39,0,0,40,73
33,18,10,9,11,0,74,76,19,0,0,40,73
45,57,15,13,11,16,74,76,19,0,0,40,73
26,64,10,9,41,9,29,76,39,0,0,40,73
21,57,14,10,44,0,51,76,39,0,0,40,73
33,57,16,14,41,58,29,76,39,0,0,33,73
49,63,14,10,11,9,46,76,39,0,0,55,73
65,57,10,9,77,0,74,76,19,0,0,40,73
49,57,6,5,41,25,29,76,39,0,0,45,73
51,64,10,9,41,17,29,76,39,0,0,55,73
58,64,10,9,11,16,46,76,39,0,0,70,73
47,64,16,14,44,58,46,76,19,0,0,50,73
44,57,10,9,77,16,74,4,19,0,0,40,73
34,64,15,13,41,61,29,76,39,0,0,30,73
41,57,10,9,44,9,46,76,39,0,0,44,73
21,57,14,10,44,58,51,76,19,0,0,25,73
27,57,15,13,41,16,48,76,39,0,0,50,73
27,57,10,9,11,0,74,76,19,0,0,45,73
45,64,15,13,41,17,29,76,39,0,0,77,73
55,57,7,6,41,9,29,4,39,0,0,40,73
18,57,9,8,44,25,51,76,39,0,0,20,73
24,57,14,10,44,49,46,76,19,0,0,53,73
17,57,8,7,44,56,51,76,19,0,0,12,73
36,57,9,8,11,25,46,76,39,0,0,40,73
58,67,10,9,44,0,46,76,19,0,0,16,73
47,37,14,10,11,58,46,76,19,0,0,40,73
58,57,14,10,11,38,46,47,39,0,0,40,43
47,64,11,15,44,58,46,76,39,0,0,40,73
48,57,10,9,41,9,29,76,39,0,0,40,73
42,57,10,9,44,49,46,76,19,0,0,65,73
23,57,15,13,44,58,51,76,19,0,0,40,73
28,57,7,6,44,38,51,76,19,0,0,40,73
26,57,15,13,44,16,46,76,19,0,0,40,73
37,67,10,9,65,9,46,76,39,0,0,44,73
66,57,13,11,41,0,29,76,39,0,0,30,73
31,63,10,9,41,9,29,76,39,0,0,50,73
30,57,10,9,44,61,46,76,19,0,0,40,73
18,57,8,7,44,61,48,1,19,0,0,25,73
49,57,10,9,77,9,74,3,19,0,0,40,66
54,57,12,12,41,61,29,76,39,0,0,45,73
30,57,15,13,44,58,46,76,39,0,0,70,73
18,57,9,8,44,38,51,76,39,0,0,30,73
35,57,13,11,41,9,29,76,39,0,0,40,73
53,57,2,2,11,49,74,4,19,0,0,40,12
46,37,15,13,41,58,29,76,39,0,0,38,73
40,57,14,10,41,0,78,76,19,0,0,40,73
30,18,15,13,44,59,46,76,19,0,0,60,73
26,64,13,11,41,17,29,76,39,0,0,55,73
25,57,10,9,44,38,46,4,39,0,0,40,73
24,57,10,9,41,38,29,76,39,0,0,40,73
32,57,15,13,44,58,46,76,39,0,0,40,73
56,18,16,14,41,16,29,76,39,0,0,40,55
36,67,16,14,44,58,51,76,19,0,0,40,73
24,57,15,13,44,61,51,4,39,0,0,40,73
57,57,9,8,41,71,29,76,39,0,0,40,73
42,63,14,10,44,61,46,76,39,0,0,60,73
56,64,10,9,41,16,29,76,39,0,0,48,73
31,57,14,10,41,9,29,76,39,0,0,45,73
33,57,12,12,44,0,46,76,39,0,0,50,73
25,57,10,9,44,71,46,76,39,0,0,65,73
33,67,16,14,44,58,46,4,19,0,0,35,73
18,57,9,8,44,25,51,76,39,0,0,20,73
37,37,15,13,44,69,51,76,19,0,0,42,73
61,64,11,15,41,58,29,76,39,0,0,35,73
26,57,10,9,41,9,29,76,39,0,0,40,73
28,37,14,10,41,16,29,76,39,0,0,65,73
53,57,10,9,44,61,46,76,19,0,0,40,73
44,18,14,10,41,69,29,76,39,0,0,40,73
31,57,15,13,41,58,78,76,19,0,0,40,73
17,57,8,7,44,0,51,76,19,0,0,16,73
22,57,10,9,44,71,51,76,39,0,0,40,73
49,57,15,13,41,61,29,76,39,0,0,45,73
32,57,13,11,41,69,29,76,39,0,0,40,73
38,57,13,11,41,49,29,76,39,0,0,40,73
27,57,14,10,44,0,51,76,19,0,0,40,73
64,57,10,9,41,16,29,76,39,0,0,5,73
49,37,15,13,11,58,74,4,19,0,0,40,73
34,57,10,9,41,49,29,76,39,0,0,45,73
29,57,10,9,41,49,78,76,19,0,0,40,10
50,57,10,9,41,0,78,76,19,0,0,40,73
70,64,14,10,41,16,29,76,39,0,0,35,73
28,57,10,9,11,71,46,76,39,0,0,70,73
42,57,15,13,41,69,29,76,39,0,0,40,73
55,57,7,6,41,71,29,76,39,0,0,50,73
50,67,15,13,11,16,46,76,19,0,0,40,73
21,57,9,8,44,25,51,76,39,0,0,32,73
23,57,15,13,44,0,46,76,19,0,0,40,73
53,64,6,5,41,17,29,76,39,0,0,70,73
38,57,15,13,41,9,29,76,39,0,0,45,73
31,57,14,10,41,71,29,76,39,0,0,50,73
28,57,10,9,41,61,29,76,39,0,0,40,73
29,57,5,4,44,25,51,76,39,0,0,30,43
19,57,10,9,44,49,51,76,39,0,0,20,73
39,63,10,9,41,16,29,76,39,0,0,40,73
24,57,13,11,44,49,51,76,19,0,0,35,73
62,57,15,13,41,58,29,76,39,0,0,50,73
27,37,10,9,41,38,29,76,39,0,0,40,73
36,37,15,13,44,58,46,76,39,0,0,50,73
49,37,8,7,11,25,74,76,39,0,0,40,73
42,57,6,5,41,9,29,76,39,0,0,40,43
62,57,10,9,41,61,29,76,39,0,0,16,73
33,57,15,13,41,58,29,76,39,0,0,40,73
50,57,10,9,11,0,46,76,19,0,0,40,73
58,57,10,9,11,38,46,4,19,0,0,40,73
47,57,16,14,41,16,29,76,39,0,0,50,73
25,57,15,13,44,16,48,76,19,0,0,25,73
51,57,14,10,41,16,29,76,39,0,0,40,73
31,57,15,13,44,69,46,76,39,0,0,40,73
19,57,10,9,44,17,46,76,39,0,0,40,73
21,57,10,9,44,49,51,76,39,0,0,40,73
52,57,10,9,41,38,78,3,19,0,0,40,7
27,18,14,10,44,0,74,4,19,0,0,40,73
26,57,15,13,41,16,29,76,39,0,0,40,73
22,57,14,10,44,17,51,76,39,0,0,25,73
25,57,10,9,44,38,46,76,39,0,0,40,73
54,57,7,6,41,71,29,4,39,0,0,40,73
45,57,10,9,41,59,29,76,39,0,0,40,73
42,57,14,10,41,0,29,76,39,0,0,40,21
28,57,17,16,44,58,46,76,19,0,0,60,21
23,57,13,11,44,71,51,3,39,0,0,40,66
40,57,10,9,41,38,29,76,39,0,0,40,73
45,57,14,10,11,69,46,4,19,0,0,40,72
19,57,10,9,44,25,51,76,39,0,0,35,73
44,57,5,4,11,25,46,76,39,0,0,48,73
45,67,14,10,41,58,29,76,39,0,0,40,73
24,57,10,9,41,25,29,76,39,0,0,50,73
20,57,14,10,44,25,51,76,39,0,0,20,73
52,64,7,6,41,9,29,76,39,0,0,35,73
18,57,8,7,44,49,51,76,19,0,0,20,73
26,57,10,9,65,49,46,76,39,0,0,40,73
54,57,10,9,44,49,46,76,39,0,0,15,73
26,37,14,10,41,49,48,76,39,0,0,40,73
34,57,10,9,65,25,74,76,19,0,0,40,73
23,57,14,10,44,49,46,76,19,0,0,24,73
58,57,6,5,41,25,29,76,39,0,0,40,73
61,57,14,10,41,16,29,76,39,0,0,45,73
22,57,13,11,44,69,51,76,19,0,0,36,73
36,57,12,12,41,16,78,76,19,0,0,50,73
33,57,15,13,41,16,29,76,39,0,0,40,73
49,37,12,12,11,0,46,76,19,0,0,30,73
49,57,5,4,11,9,46,76,39,0,0,70,73
35,57,11,15,44,58,46,3,39,0,0,40,30
40,57,7,6,44,49,74,4,19,0,0,40,73
25,57,14,10,65,0,74,76,19,0,0,40,73
60,57,5,4,41,38,78,76,19,0,0,40,73
55,57,15,13,41,49,48,3,39,0,0,35,53
63,64,5,4,41,16,29,76,39,0,0,15,73
24,37,15,13,44,58,46,76,39,0,0,35,73
25,57,10,9,41,61,29,76,39,0,0,40,73
38,57,14,10,44,61,46,76,39,0,0,50,73
47,57,10,9,65,9,74,4,19,0,0,40,73
56,57,15,13,41,58,29,76,39,0,0,45,73
46,57,12,12,11,69,46,4,19,0,0,36,73
26,57,10,9,41,71,29,76,39,0,0,44,73
40,57,10,9,44,25,51,76,39,0,0,40,32
46,64,10,9,65,9,74,76,39,0,0,40,73
44,18,14,10,11,0,74,4,19,0,0,40,73
17,57,7,6,44,49,46,76,39,0,0,20,14
42,57,10,9,41,25,29,4,39,0,0,40,73
59,57,10,9,65,9,74,1,19,0,0,40,73
32,57,10,9,41,9,29,76,39,0,0,40,73
21,57,14,10,44,49,51,3,39,0,0,20,73
31,57,12,12,41,16,29,76,39,0,0,40,73
64,57,14,10,41,61,29,76,39,0,0,40,73
19,57,14,10,44,61,51,76,19,0,0,15,73
24,57,16,14,44,58,46,76,19,0,0,40,73
49,18,14,10,41,69,29,76,39,0,0,40,73
44,63,17,16,41,58,29,76,39,0,0,60,73
25,37,15,13,44,0,48,4,19,0,0,40,73
19,57,8,7,44,61,51,4,19,0,0,35,73
34,37,10,9,41,71,29,76,39,0,0,45,73
23,57,15,13,41,49,29,76,39,0,0,20,73
23,57,10,9,44,0,51,76,19,0,0,35,73
43,57,14,10,11,38,46,76,39,0,0,40,73
30,18,14,10,41,0,51,76,39,0,0,40,73
24,57,15,13,44,0,51,76,19,0,0,40,73
50,57,14,10,11,16,46,76,39,0,0,40,73
26,57,14,10,41,61,29,76,39,0,0,50,73
54,57,10,9,41,9,29,76,39,0,0,40,73
41,57,10,9,11,0,74,76,19,0,0,40,73
41,57,10,9,65,38,74,76,19,0,0,44,10
35,57,12,12,40,0,78,76,19,0,0,40,73
57,57,10,9,41,61,29,76,39,0,0,50,73
41,57,10,9,11,61,74,76,19,0,0,40,73
44,57,14,10,11,17,46,76,19,0,0,40,73
25,57,5,4,41,9,29,76,39,0,0,40,43
31,57,15,13,44,58,46,76,19,0,0,40,73
53,57,10,9,41,9,29,76,39,0,0,40,73
40,37,10,9,11,9,51,76,19,0,0,40,60
46,64,10,9,11,71,46,76,39,0,0,50,73
34,57,10,9,41,71,29,76,39,0,0,45,73
27,37,10,9,44,9,74,4,39,0,0,40,73
37,57,14,10,77,9,74,76,39,0,0,40,73
65,57,13,11,11,16,46,76,19,0,0,40,73
46,57,15,13,41,61,29,76,39,0,0,50,21
25,57,1,1,44,17,46,76,39,0,0,35,43
32,63,15,13,41,61,29,76,39,0,0,40,73
44,57,14,10,44,49,46,76,39,0,0,35,73
24,57,14,10,44,49,46,76,39,0,0,30,73
34,63,10,9,41,9,29,76,39,0,0,50,73
50,67,15,13,11,0,46,4,19,0,0,37,73
39,37,16,14,11,58,46,4,39,0,0,40,12
49,57,15,13,44,69,74,3,19,0,0,40,30
18,57,7,6,44,49,48,4,39,0,0,15,73
52,57,10,9,41,38,29,76,39,0,0,40,73
28,57,2,2,41,38,29,76,39,0,0,43,43
52,57,10,9,11,0,74,76,19,0,0,38,73
32,57,15,13,44,16,46,76,19,0,0,40,73
57,57,10,9,41,9,29,76,39,0,0,50,73
38,37,3,3,41,25,48,76,39,0,0,40,43
20,57,10,9,44,49,51,76,39,0,0,40,73
55,57,10,9,11,16,46,76,19,0,0,60,73
38,63,10,9,41,16,29,76,39,0,0,65,73
51,63,10,9,41,61,29,76,39,0,0,50,73
24,57,14,10,44,25,46,76,39,0,0,40,73
63,64,10,9,41,9,29,76,39,0,0,40,73
38,57,14,10,11,9,74,76,39,0,0,40,73
26,57,3,3,41,17,29,76,39,0,0,30,43
59,37,15,13,41,58,29,76,39,0,0,40,73
70,57,14,10,44,69,48,76,39,0,0,40,73
39,57,14,10,11,16,74,76,19,0,0,56,73
57,57,10,9,11,0,74,76,19,0,0,40,73
47,57,15,13,41,61,29,76,39,0,0,40,73
39,57,10,9,44,0,46,76,39,0,0,40,73
27,57,12,12,41,16,29,76,39,0,0,55,73
37,57,10,9,41,71,29,76,39,0,0,50,73
79,57,14,10,41,0,29,76,39,0,0,20,73
38,64,10,9,65,49,74,76,19,0,0,40,73
46,57,10,9,41,49,29,76,39,0,0,40,73
31,64,14,10,41,49,78,76,19,0,0,30,73
23,57,14,10,44,0,51,76,39,0,0,40,73
37,57,10,9,65,58,74,1,19,0,0,40,73
30,57,10,9,44,61,51,76,39,0,0,40,73
38,37,14,10,41,69,29,76,39,0,0,40,73
57,64,14,10,41,71,29,76,39,0,0,45,73
32,57,13,11,44,69,46,76,19,0,0,64,73
22,57,14,10,44,61,51,76,39,0,0,40,73
29,57,10,9,41,38,29,76,39,0,0,40,73
47,37,14,10,42,9,48,76,39,0,0,45,73
37,57,10,9,41,17,29,76,39,0,0,15,73
55,67,14,10,41,59,29,76,39,0,0,40,73
39,57,14,10,11,59,74,4,19,0,0,30,73
21,57,12,12,44,49,51,76,19,0,0,9,73
18,57,8,7,44,49,51,76,39,0,0,40,73
33,64,12,12,11,61,74,4,39,0,0,60,73
42,37,14,10,41,59,29,47,39,0,0,40,73
27,37,10,9,44,58,51,4,19,0,0,40,73
46,57,10,9,41,49,51,76,19,0,0,15,73
44,64,9,8,41,25,29,4,39,0,0,40,73
23,57,10,9,11,9,46,76,39,0,0,40,73
