age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
39,58,16,14,42,59,30,77,40,0,1848,50,74
69,38,10,9,42,9,30,77,40,1424,0,6,74
41,58,2,2,42,62,30,77,40,0,0,50,44
34,65,15,13,45,62,47,77,40,0,0,62,74
57,58,13,11,42,59,30,77,40,0,1902,45,74
60,58,10,9,42,50,79,77,19,99999,0,40,74
24,58,10,9,42,9,30,77,40,0,0,40,74
41,58,10,9,42,62,30,77,40,0,1848,45,74
32,58,13,11,45,9,47,77,40,0,0,40,74
25,58,10,9,45,39,49,77,40,0,0,40,74
44,58,15,13,42,16,30,77,40,0,0,40,74
30,58,14,10,42,16,49,77,40,0,0,40,74
65,65,7,6,42,9,30,77,40,0,0,40,74
22,58,7,6,66,50,75,77,19,0,0,40,74
51,58,14,10,42,16,30,77,40,0,0,45,74
32,58,15,13,42,70,30,77,40,0,1902,40,74
51,58,10,9,42,70,30,77,40,0,0,40,74
39,65,10,9,45,62,49,77,19,0,0,4,74
27,58,10,9,66,39,75,77,19,0,0,40,74
36,58,12,12,42,9,30,77,40,0,0,50,74
38,68,16,14,11,0,47,77,19,0,0,40,74
64,58,10,9,42,62,30,77,40,0,0,65,74
23,38,15,13,45,59,52,77,40,0,0,24,74
20,58,10,9,42,25,30,77,40,0,0,48,74
64,64,11,15,42,59,30,77,40,99999,0,35,74
43,58,15,13,42,39,30,1,40,0,0,40,74
19,58,10,9,45,62,47,3,19,0,0,40,74
55,58,10,9,78,0,49,77,19,0,0,40,74
45,58,11,15,42,16,30,77,40,0,0,40,74
19,58,14,10,45,0,52,77,19,0,0,15,74
40,58,14,10,42,59,30,77,40,0,0,40,74
46,58,14,10,42,16,30,77,40,15024,0,50,74
42,68,15,13,42,16,30,77,40,15024,0,50,74
24,68,12,12,42,60,30,77,40,0,0,50,74
23,58,15,13,45,16,52,77,40,0,0,40,74
21,58,10,9,45,60,47,77,40,0,0,40,74
33,58,10,9,45,0,47,77,19,0,1617,40,74
38,58,10,9,11,50,47,77,19,0,0,75,74
29,58,5,4,42,17,30,77,40,0,0,40,74
20,58,7,6,45,50,49,77,40,0,0,35,44
28,58,10,9,66,62,49,77,19,0,0,40,74
26,58,8,7,42,39,30,77,40,0,0,40,74
33,58,12,12,11,39,47,77,19,0,0,42,74
56,58,10,9,42,72,30,3,40,0,0,45,74
60,65,14,10,42,9,30,77,40,0,0,24,74
41,58,15,13,42,16,30,77,40,7298,0,50,74
64,58,16,14,42,16,30,77,40,0,0,50,74
27,58,15,13,45,62,47,77,40,10520,0,45,74
29,58,14,10,11,9,75,77,40,0,0,35,74
22,38,14,10,45,0,47,77,19,0,0,55,74
64,58,15,13,11,16,75,77,40,27828,0,50,74
45,58,2,2,42,50,79,77,19,0,0,40,74
47,18,10,9,42,9,30,77,40,0,0,40,74
49,18,10,9,42,0,30,77,40,0,0,40,74
63,58,5,4,42,50,30,3,40,0,0,40,67
55,58,10,9,42,17,30,77,40,0,0,53,74
52,38,16,14,42,59,30,77,40,0,0,40,74
44,58,14,10,11,50,75,77,19,0,0,40,74
34,58,16,14,45,62,75,77,40,0,0,60,74
40,58,10,9,42,72,30,4,40,0,0,40,74
51,58,14,10,42,25,30,77,40,0,0,50,74
20,58,14,10,45,50,52,77,19,0,0,20,74
40,58,10,9,42,16,30,77,40,7688,0,50,74
44,58,11,15,45,59,47,77,19,0,0,40,74
51,38,16,14,45,59,52,77,40,0,0,40,74
25,58,3,3,45,39,49,77,40,0,0,40,44
37,38,10,9,42,9,30,77,40,0,0,40,74
29,58,11,15,45,59,47,77,19,0,0,55,74
41,58,15,13,42,70,30,77,40,0,0,38,74
66,38,10,9,78,50,47,77,19,0,0,25,74
60,58,15,13,11,16,47,77,19,0,0,40,29
35,65,13,11,45,17,52,77,40,0,0,65,74
34,64,16,14,42,62,30,77,40,0,0,60,74
54,58,14,10,11,72,47,77,40,0,0,55,74
43,58,10,9,42,9,30,77,40,0,0,40,74
49,58,7,6,42,72,30,4,40,0,0,42,74
49,58,10,9,42,9,30,77,40,3103,0,45,74
32,58,15,13,42,62,30,77,40,0,0,45,74
74,65,11,15,11,59,49,77,40,0,0,40,74
20,58,10,9,45,25,52,77,40,0,0,45,74
32,58,12,12,66,16,75,77,19,25236,0,50,74
64,65,10,9,42,16,30,77,40,0,0,45,74
47,18,12,12,42,0,30,4,40,0,0,40,74
28,58,14,10,45,70,52,77,19,0,0,24,74
24,58,15,13,45,62,52,77,40,0,0,40,74
18,58,10,9,45,50,52,77,40,0,0,35,74
39,68,15,13,42,59,30,77,40,0,0,45,74
35,38,16,14,11,0,75,77,19,0,0,41,74
55,58,10,9,42,16,30,77,40,0,0,50,74
25,58,8,7,45,25,47,77,40,0,0,40,74
39,58,12,12,42,70,30,77,40,0,0,40,20
37,65,8,7,42,72,30,77,40,0,0,40,74
30,58,10,9,42,16,49,77,19,0,0,40,74
46,58,12,12,78,70,75,77,19,6497,0,40,74
47,38,16,14,42,59,30,77,40,0,0,35,74
20,58,14,10,45,50,52,77,19,0,0,20,74
43,65,14,10,42,9,30,77,40,0,0,20,74
52,58,10,9,45,16,75,77,19,0,0,40,74
49,58,14,10,11,16,47,77,40,3325,0,50,74
65,58,15,13,42,16,30,77,40,0,0,40,74
42,58,15,13,42,16,30,77,40,0,0,40,74
68,58,15,13,42,16,30,77,40,20051,0,45,74
33,58,10,9,11,50,52,77,19,0,0,40,74
49,58,13,11,42,39,79,77,19,0,0,40,53
51,58,15,13,42,59,30,77,40,0,0,40,74
19,58,14,10,45,50,52,77,40,0,0,35,74
22,58,14,10,45,72,52,77,40,0,0,25,74
33,58,10,9,42,70,30,77,40,0,0,40,74
26,58,14,10,42,59,79,3,19,0,0,40,74
25,58,14,10,11,70,52,77,19,0,0,40,74
54,65,16,14,11,62,47,77,40,0,0,60,74
38,58,7,6,78,72,75,4,40,114,0,40,74
63,58,14,10,42,9,30,77,40,10566,0,45,74
44,58,15,13,42,59,30,4,40,0,1977,50,74
53,58,16,14,42,59,30,77,40,0,0,40,74
28,58,10,9,66,60,49,77,40,0,0,40,74
32,58,10,9,45,25,47,77,19,0,0,45,74
32,58,10,9,45,25,52,77,40,0,0,50,74
65,65,10,9,42,62,30,77,40,0,0,55,74
32,58,10,9,42,62,30,77,40,7298,0,40,74
19,58,14,10,45,50,52,4,40,0,0,25,74
51,64,15,13,11,17,75,77,40,0,0,50,74
48,58,11,15,42,16,30,77,40,99999,0,50,74
50,58,10,9,42,9,30,77,40,0,0,40,74
37,58,10,9,42,72,30,77,40,0,0,42,74
36,58,10,9,45,50,47,77,40,0,0,40,74
48,58,12,12,42,59,30,77,40,0,0,45,74
60,18,14,10,42,70,30,77,40,0,0,40,74
36,65,14,10,11,62,75,77,19,0,0,35,74
23,58,8,7,45,25,52,77,40,0,0,50,74
51,58,15,13,42,72,30,77,40,0,0,56,74
40,58,10,9,42,39,30,77,40,0,0,50,74
32,58,14,10,45,9,47,77,40,0,0,38,74
31,58,14,10,42,16,52,77,40,0,0,50,74
77,58,15,13,42,16,30,77,40,0,0,50,74
44,58,10,9,42,39,30,77,40,0,0,40,74
42,18,10,9,66,50,49,4,19,0,0,40,74
42,58,14,10,45,72,75,4,19,0,0,40,74
27,58,10,9,45,25,52,77,40,0,0,40,74
28,58,12,12,45,25,47,77,40,0,0,45,74
51,58,14,10,11,62,75,77,19,0,0,40,34
46,65,10,9,78,50,49,77,19,0,0,40,74
37,58,10,9,11,39,47,77,19,0,0,56,74
49,58,13,11,45,16,75,77,19,0,0,40,74
54,38,16,14,42,0,30,77,40,7298,0,40,74
33,58,15,13,42,16,30,77,40,0,0,50,74
62,58,15,13,42,62,30,77,40,0,0,20,74
37,65,10,9,42,17,30,77,40,0,0,72,74
35,38,14,10,42,60,30,77,40,0,0,50,74
39,38,10,9,66,60,47,77,40,0,0,40,74
24,38,14,10,45,60,47,77,40,0,0,40,74
62,58,15,13,78,16,47,77,40,10520,0,50,74
18,58,10,9,45,62,52,77,19,0,0,24,74
21,58,14,10,45,25,52,77,40,0,0,30,74
65,58,15,13,78,50,47,77,19,0,0,40,74
54,58,15,13,45,16,47,77,40,0,0,50,74
31,38,10,9,45,72,52,77,40,0,0,40,74
33,58,8,7,45,72,47,4,40,0,0,60,74
33,58,15,13,45,16,52,77,40,0,0,40,74
20,58,14,10,45,25,47,77,40,0,0,30,74
33,58,14,10,42,9,30,77,40,0,0,40,74
33,58,14,10,45,59,47,77,19,3674,0,16,74
50,65,15,13,42,62,30,77,40,0,0,60,74
57,58,3,3,11,72,75,77,40,6497,0,40,74
33,68,7,6,42,25,30,77,40,0,0,40,74
46,58,14,10,11,62,75,77,19,0,0,40,10
30,58,16,14,45,0,47,77,19,0,0,40,20
35,58,15,13,42,9,30,77,40,0,0,40,74
33,18,10,9,42,9,30,77,40,0,0,40,74
31,58,12,12,11,50,75,1,19,0,0,40,74
49,64,14,10,42,59,79,77,19,0,0,65,74
52,58,14,10,42,70,30,4,40,0,0,40,74
45,65,15,13,11,59,47,77,40,0,0,45,74
20,58,14,10,45,0,52,77,19,0,0,10,74
27,38,15,13,11,59,49,77,19,0,0,40,74
36,58,16,14,42,59,30,77,40,0,1977,60,74
41,18,16,14,42,16,30,77,40,0,1848,40,74
41,58,12,12,11,0,75,77,19,0,0,38,74
38,58,10,9,42,9,30,77,40,0,0,50,74
62,58,14,10,42,62,30,77,40,0,0,40,74
24,65,14,10,45,17,52,77,40,0,0,60,74
67,65,10,9,42,17,30,77,40,0,0,55,74
18,58,10,9,45,39,47,77,19,0,0,30,74
26,58,10,9,42,39,30,77,40,0,0,60,74
26,58,14,10,45,0,52,77,40,2597,0,40,74
44,68,15,13,42,60,30,77,40,0,0,44,74
46,58,7,6,42,25,30,4,40,0,0,45,74
21,58,5,4,45,9,52,77,40,0,0,40,74
41,58,2,2,42,39,30,77,40,0,0,40,44
63,58,10,9,11,16,47,77,19,0,0,40,74
70,58,7,6,42,25,30,77,40,0,0,32,74
45,58,16,14,42,16,30,77,40,0,0,50,74
60,58,5,4,42,39,30,77,40,3137,0,40,55
30,58,14,10,42,9,30,77,40,0,0,40,74
27,58,5,4,42,9,30,77,40,0,0,40,74
17,58,8,7,45,62,52,77,19,0,1602,12,74
55,58,10,9,42,9,30,77,40,7688,0,40,74
53,58,14,10,78,16,47,77,19,0,0,54,74
17,58,9,8,45,25,52,77,40,0,0,20,74
40,18,14,10,45,0,52,77,19,0,0,40,74
32,58,14,10,45,9,52,77,40,0,0,40,74
35,58,9,8,42,72,30,77,40,0,0,40,74
63,58,2,2,11,72,47,77,40,0,0,40,74
43,65,10,9,42,17,30,77,40,0,0,30,74
21,58,14,10,45,50,52,77,19,0,0,30,74
23,58,10,9,42,62,30,77,40,0,0,40,74
29,58,10,9,42,9,30,3,40,0,0,40,74
31,65,13,11,42,17,30,77,40,0,0,60,74
56,58,5,4,42,25,30,77,40,0,2002,40,74
36,58,14,10,42,59,30,77,40,0,0,20,74
56,58,5,4,45,17,75,4,19,0,0,20,74
30,58,10,9,42,60,30,77,40,0,0,40,74
38,58,12,12,11,0,75,77,19,0,0,40,74
44,58,15,13,42,59,30,77,40,0,1902,50,74
45,58,13,11,42,9,30,77,40,0,0,40,74
26,58,14,10,45,50,47,77,40,0,0,60,74
18,58,6,5,45,62,52,77,19,0,0,42,74
28,38,14,10,45,0,52,77,19,0,0,16,74
39,58,10,9,11,0,47,77,19,0,0,40,74
39,58,10,9,42,62,30,77,40,0,0,40,74
32,58,14,10,42,62,49,3,19,0,0,40,22
71,58,10,9,42,16,30,77,40,0,2377,45,74
22,58,14,10,45,62,52,77,19,0,0,35,74
25,58,16,14,45,59,52,77,19,0,0,40,74
20,58,10,9,45,25,52,77,40,0,0,40,74
29,65,14,10,45,16,52,3,40,0,0,45,67
45,58,10,9,11,50,49,4,19,0,0,35,74
26,58,10,9,78,72,47,77,40,0,0,40,74
47,68,10,9,42,0,79,77,19,0,0,40,74
30,58,10,9,42,0,30,77,40,0,0,40,74
52,58,10,9,11,62,47,77,19,0,0,40,21
41,18,15,13,11,59,47,77,40,0,0,40,74
50,58,10,9,42,17,30,77,40,0,0,50,74
65,68,14,10,42,39,30,4,40,0,0,40,74
30,58,14,10,11,39,47,77,40,0,1617,40,74
25,58,14,10,45,0,52,77,40,0,0,40,74
38,58,15,13,42,59,30,77,40,0,0,40,74
40,58,15,13,45,62,52,77,40,0,0,40,74
68,58,14,10,11,16,47,77,40,0,0,30,74
44,58,10,9,42,9,30,77,40,0,0,40,74
24,58,15,13,45,16,47,77,19,0,0,40,74
31,68,14,10,42,9,30,77,40,0,0,35,74
53,58,14,10,66,16,75,1,19,0,0,15,74
33,58,10,9,42,9,30,77,40,0,0,40,74
23,58,9,8,45,57,52,77,40,0,0,30,74
37,58,15,13,42,16,30,77,40,0,0,60,74
44,58,14,10,11,0,47,77,19,0,0,40,21
28,38,14,10,45,0,75,4,19,0,0,40,74
35,58,12,12,41,0,79,77,19,0,0,40,74
36,58,8,7,45,9,47,4,19,0,0,40,74
27,58,14,10,45,0,47,77,19,0,0,40,74
34,64,16,14,66,59,47,77,19,4787,0,40,74
35,38,14,10,42,60,30,77,40,0,0,61,74
36,38,10,9,42,72,30,77,40,0,0,40,74
23,58,15,13,45,16,52,3,40,0,0,40,74
34,58,6,5,66,39,75,77,19,0,0,35,12
35,58,15,13,45,59,47,77,40,0,0,40,74
40,38,15,13,11,59,75,77,19,5455,0,40,74
45,64,15,13,42,16,30,77,40,0,0,51,74
34,58,10,9,45,39,75,4,19,0,0,48,74
33,58,10,9,11,50,75,77,19,0,0,32,74
24,58,10,9,45,62,47,77,40,0,0,38,74
24,58,14,10,42,59,30,4,40,0,0,40,74
35,38,15,13,42,62,30,3,40,7298,0,40,54
34,58,13,11,45,25,47,4,40,0,0,40,74
20,58,13,11,45,50,52,77,40,0,0,40,74
20,58,10,9,45,39,52,77,19,0,0,30,74
23,58,10,9,45,50,75,77,19,0,0,35,74
46,38,15,13,42,59,30,77,40,0,0,45,74
38,58,11,15,45,59,47,77,19,0,0,50,74
20,58,10,9,42,62,49,77,40,0,0,20,74
43,58,16,14,42,59,30,77,40,0,0,40,74
38,68,17,16,42,59,30,77,40,0,0,40,74
25,58,10,9,45,25,47,77,40,0,0,40,74
55,65,10,9,78,50,47,77,19,0,0,25,46
38,58,16,14,42,16,30,77,40,0,0,65,74
45,58,14,10,42,62,30,77,40,0,0,40,74
53,58,10,9,11,9,75,4,19,0,0,48,74
24,58,15,13,45,62,52,4,40,0,0,40,74
48,58,14,10,66,50,47,77,19,0,0,25,53
37,58,16,14,11,16,47,77,40,0,0,45,74
65,64,10,9,42,16,30,77,40,0,0,40,74
24,58,14,10,45,39,47,77,40,0,0,40,74
59,65,7,6,42,17,30,77,40,0,0,40,74
30,58,10,9,42,72,30,77,40,0,0,40,74
31,58,13,11,45,0,47,77,19,0,0,40,74
35,58,11,15,42,59,30,77,40,7688,0,50,74
53,18,15,13,11,16,75,4,19,0,0,50,74
52,18,10,9,42,0,30,77,40,0,0,44,74
35,58,3,3,45,17,75,77,40,0,0,36,74
24,58,10,9,45,9,47,4,40,0,0,40,74
33,58,10,9,42,39,30,77,40,0,0,48,74
27,58,2,2,45,50,52,48,40,0,0,35,12
33,38,16,14,42,59,79,77,19,0,0,40,74
66,58,10,9,11,39,47,77,40,0,0,10,74
68,38,10,9,78,60,47,77,40,0,1668,20,74
76,38,14,10,78,0,47,77,19,0,0,30,74
29,68,13,11,11,0,52,77,40,0,0,40,74
52,58,10,9,42,0,30,77,40,0,0,40,74
29,18,15,13,45,59,47,77,19,0,0,40,74
47,58,11,15,42,59,79,77,19,0,1902,60,27
66,58,10,9,66,39,47,4,40,0,0,40,74
64,58,3,3,78,50,47,4,19,0,0,16,74
50,68,15,13,45,16,47,77,19,0,0,40,74
41,58,8,7,42,25,30,77,40,7688,0,40,74
39,58,10,9,42,0,79,77,19,0,0,25,74
56,58,10,9,42,9,30,77,40,0,0,40,74
22,58,9,8,45,72,75,77,40,0,0,30,74
20,58,13,11,45,70,52,77,19,0,0,25,74
26,58,10,9,45,25,47,77,40,0,0,20,44
36,58,10,9,42,59,30,77,40,0,2377,60,74
43,58,15,13,42,16,30,4,40,7688,0,40,74
57,38,15,13,11,16,47,77,40,0,0,40,74
26,58,15,13,45,70,47,77,40,0,0,40,74
22,58,13,11,11,70,47,77,40,0,0,60,74
25,58,16,14,45,59,52,77,19,0,0,40,74
45,68,14,10,11,0,47,77,19,0,0,40,74
36,58,10,9,42,72,30,77,40,0,0,40,74
64,58,10,9,11,9,75,77,40,0,0,20,74
32,58,10,9,11,39,52,4,19,0,0,40,74
47,58,15,13,11,25,47,77,40,0,1564,51,74
36,58,15,13,45,59,47,77,19,0,0,32,74
35,58,10,9,45,25,47,77,40,0,0,40,74
28,58,12,12,42,72,30,77,40,0,0,40,74
23,58,10,9,45,0,52,77,19,0,0,40,74
40,58,10,9,11,39,47,4,40,0,0,40,74
21,58,10,9,45,0,47,77,40,0,0,50,74
40,18,14,10,11,16,47,4,19,0,0,40,74
57,58,15,13,42,72,30,77,40,0,0,40,74
37,58,10,9,42,9,30,77,40,0,0,45,74
63,58,9,8,78,62,75,77,19,0,0,40,74
62,58,10,9,45,9,47,77,40,0,0,40,74
32,64,13,11,42,16,30,77,40,0,0,40,74
47,58,10,9,42,50,30,77,40,0,0,40,74
36,58,5,4,42,17,30,77,40,0,0,35,44
24,58,15,13,45,16,52,77,40,0,0,45,74
29,58,10,9,11,39,75,77,40,0,0,56,74
27,58,15,13,45,25,75,77,40,0,0,35,74
37,58,14,10,42,50,30,77,40,0,0,40,74
42,58,10,9,11,0,75,77,40,0,0,40,74
43,58,14,10,42,9,30,77,40,0,1485,50,74
30,58,10,9,42,9,30,3,40,0,0,40,37
31,18,10,9,66,25,75,77,19,0,0,40,74
23,58,10,9,45,0,47,77,19,0,0,40,74
40,58,10,9,42,62,79,77,19,0,0,40,74
57,58,10,9,42,9,30,77,40,15024,0,40,74
24,58,3,3,45,17,49,4,40,0,0,40,44
20,58,14,10,45,25,52,77,40,0,0,25,74
37,58,14,10,42,62,30,77,40,0,0,45,74
33,58,14,10,45,9,47,4,40,8614,0,40,74
31,58,13,11,11,62,52,77,19,0,0,38,74
41,58,10,9,42,0,52,77,40,0,0,40,74
40,58,10,9,11,72,47,77,40,0,0,35,74
38,58,15,13,42,16,30,77,40,7298,0,50,74
40,58,15,13,11,62,47,77,40,14084,0,40,74
32,64,14,10,42,16,30,77,40,15024,0,50,74
51,58,14,10,42,0,79,4,19,0,0,35,35
34,58,14,10,45,16,47,77,19,0,0,40,74
35,58,10,9,11,0,75,77,19,0,0,38,74
26,38,10,9,42,60,30,77,40,3103,0,40,74
23,58,15,13,45,59,52,77,19,0,0,40,74
37,58,10,9,11,9,47,77,40,0,0,40,74
45,18,12,12,42,0,30,77,40,0,0,40,74
30,38,15,13,42,59,30,77,40,0,0,50,74
59,58,8,7,42,50,79,77,19,3908,0,28,74
44,58,10,9,66,50,75,77,19,0,0,39,74
47,58,14,10,42,16,30,77,40,0,0,40,74
27,58,7,6,66,39,52,77,40,0,0,35,44
56,38,14,10,42,9,30,77,40,0,0,41,74
48,58,13,11,11,50,52,77,19,0,0,40,74
24,58,15,13,45,0,52,77,40,0,0,39,74
46,58,10,9,11,0,47,77,19,0,0,40,74
19,58,10,9,45,59,47,77,19,0,0,40,74
44,58,10,9,42,39,30,77,40,0,0,45,74
50,68,15,13,11,16,47,77,19,0,0,40,74
46,64,15,13,42,62,30,77,40,0,0,50,74
17,58,8,7,45,72,52,77,40,0,0,20,74
21,58,14,10,45,60,52,77,40,0,0,15,74
38,58,10,9,11,72,47,77,40,0,0,40,74
59,38,13,11,11,0,47,77,19,0,0,40,74
46,58,14,10,11,0,47,77,19,0,0,40,74
25,58,8,7,43,25,47,77,40,0,0,40,44
46,58,10,9,45,25,52,77,40,0,0,17,74
36,58,10,9,45,50,52,77,40,0,0,37,74
44,58,10,9,11,50,75,77,19,0,0,40,74
70,58,13,11,42,39,30,77,40,9386,0,50,74
37,65,10,9,42,39,30,77,40,0,0,40,74
37,58,11,15,42,62,30,77,40,0,0,45,74
36,58,15,13,11,70,47,77,19,0,0,40,74
47,65,10,9,42,39,79,77,19,0,0,20,74
39,38,10,9,11,0,75,77,19,0,0,40,74
21,38,14,10,45,0,52,77,40,0,0,40,74
54,58,10,9,45,50,49,77,19,0,0,20,29
41,18,16,14,42,16,30,77,40,0,0,60,74
30,58,10,9,45,39,49,77,40,0,0,40,76
20,38,14,10,45,0,52,77,19,0,0,10,74
29,58,15,13,42,9,30,77,40,0,0,50,74
37,58,10,9,11,9,47,77,40,14344,0,40,74
19,58,10,9,45,0,47,77,19,0,0,40,74
18,65,8,7,45,9,52,77,40,0,0,40,74
56,58,10,9,45,25,52,77,40,0,0,28,74
18,65,10,9,45,17,49,77,40,0,0,40,74
46,58,14,10,43,62,75,77,19,0,0,40,74
46,58,13,11,42,72,30,1,40,0,0,60,74
44,38,15,13,42,60,30,77,40,0,0,40,74
40,58,10,9,78,39,52,77,19,0,0,30,74
34,58,10,9,11,39,75,77,19,0,0,40,74
44,38,16,14,42,59,30,77,40,0,0,35,74
36,38,16,14,42,59,79,77,19,0,0,60,74
41,68,15,13,42,16,30,3,40,0,0,40,74
54,58,16,14,42,62,30,77,40,0,0,55,74
23,38,15,13,45,59,52,77,19,0,0,60,74
59,18,12,12,42,17,30,4,40,0,0,40,74
27,58,6,5,42,9,30,77,40,0,0,40,74
52,58,14,10,42,9,30,77,40,5013,0,40,74
34,58,5,4,42,72,30,77,40,0,0,40,74
45,58,17,16,66,16,75,77,40,0,0,40,74
38,58,10,9,42,9,30,77,40,0,1902,40,74
31,38,10,9,45,0,52,77,19,0,0,40,74
26,58,14,10,11,0,47,77,19,0,0,40,74
22,58,10,9,45,25,52,77,40,0,0,40,74
21,58,10,9,45,59,47,77,19,0,0,40,74
52,65,14,10,42,62,30,77,40,0,0,55,74
31,58,14,10,11,62,52,77,19,0,0,35,74
35,38,16,14,45,59,47,77,40,0,0,60,74
43,68,14,10,45,50,47,77,19,0,0,40,74
21,58,14,10,45,50,52,4,40,0,0,20,74
31,58,12,12,42,59,30,77,40,0,0,40,74
34,58,15,13,45,16,49,77,19,0,1741,45,74
55,58,14,10,42,72,30,4,40,0,0,35,74
26,58,10,9,45,0,47,4,40,0,0,40,74
20,58,10,9,45,25,52,77,40,0,0,40,74
29,58,15,13,45,62,52,77,40,0,0,40,74
19,58,14,10,45,50,52,77,19,0,0,15,74
55,58,10,9,42,16,79,77,19,0,0,30,74
22,58,7,6,45,9,75,77,40,0,0,40,74
42,58,17,16,43,59,75,1,19,0,0,40,74
40,58,14,10,11,50,47,4,40,4787,0,50,74
63,38,15,13,42,72,30,77,40,0,0,40,10
45,58,10,9,42,9,30,77,40,0,0,40,74
30,58,10,9,11,72,52,4,40,0,0,40,74
55,58,5,4,42,9,30,77,40,0,0,60,74
20,68,10,9,45,50,49,48,40,0,0,40,74
18,58,14,10,45,50,52,77,40,0,1721,20,74
35,58,14,10,11,39,75,4,19,0,0,55,74
36,64,10,9,45,50,47,77,19,0,0,70,74
46,38,10,9,11,0,75,77,19,0,0,30,74
19,65,10,9,45,50,52,77,40,0,0,53,74
31,58,14,10,11,9,47,77,40,0,0,60,74
23,58,10,9,45,0,52,77,19,0,0,16,74
37,58,10,9,42,62,30,77,40,0,0,40,74
37,68,15,13,45,59,47,77,40,0,0,40,74
40,58,15,13,42,16,79,77,19,0,0,45,74
35,58,15,13,42,62,30,77,40,0,0,40,74
27,58,15,13,45,0,47,77,40,0,0,35,74
59,58,10,9,42,9,30,77,40,0,0,40,74
44,58,13,11,42,16,30,4,40,0,0,40,74
21,58,10,9,45,50,52,77,19,0,0,19,74
51,58,10,9,42,25,30,77,40,3103,0,40,74
50,58,10,9,42,60,30,77,40,0,0,38,74
32,58,14,10,42,16,30,77,40,0,0,40,74
61,65,11,15,42,59,30,77,40,0,0,50,15
33,58,10,9,42,59,30,77,40,0,0,40,74
51,65,11,15,42,59,30,77,40,0,0,40,74
25,58,14,10,42,0,79,77,19,0,0,40,74
48,65,11,15,11,59,75,77,40,14084,0,63,74
25,58,7,6,42,50,52,77,19,0,0,35,74
19,58,10,9,45,50,47,77,40,0,0,40,74
45,58,15,13,42,62,30,77,40,0,0,55,74
61,58,10,9,11,0,47,3,19,0,0,40,36
19,58,10,9,45,17,52,77,40,0,0,25,74
50,64,14,10,42,39,30,77,40,0,0,70,21
25,68,14,10,42,60,30,77,40,0,0,40,74
24,58,15,13,45,0,52,77,40,0,0,38,74
22,58,10,9,45,25,52,77,40,0,0,16,74
55,58,10,9,42,16,30,77,40,0,0,40,74
22,58,10,9,45,50,47,77,19,0,0,40,74
47,18,10,9,11,0,47,77,19,0,0,40,74
37,58,15,13,42,16,30,77,40,15024,0,40,74
46,58,12,12,42,9,30,77,40,0,0,40,74
30,58,16,14,42,16,30,77,40,15024,0,60,74
34,58,15,13,42,16,30,77,40,0,0,40,74
54,58,10,9,42,9,30,77,40,0,0,40,74
47,65,15,13,11,62,47,77,40,0,0,50,74
18,58,3,3,45,50,49,77,40,0,0,54,44
19,58,5,4,45,50,47,77,40,0,0,60,74
46,18,10,9,42,0,30,4,40,0,0,80,74
41,65,14,10,42,16,30,77,40,0,0,50,74
47,38,14,10,42,50,30,77,40,0,0,40,74
24,58,14,10,45,16,52,77,40,0,0,20,74
29,18,14,10,42,0,30,77,40,0,0,40,74
40,65,14,10,11,16,49,77,40,0,1564,70,32
60,64,10,9,42,17,30,77,40,0,0,25,74
31,58,15,13,11,59,47,77,40,0,0,60,74
37,58,15,13,42,59,30,77,40,7688,0,50,74
39,58,3,3,42,25,30,77,40,0,0,40,44
22,58,13,11,45,70,52,77,19,0,0,36,74
30,58,10,9,42,72,30,77,40,99999,0,40,74
30,65,13,11,42,62,30,77,40,3137,0,60,21
62,58,12,12,78,50,47,77,19,0,0,7,74
19,58,14,10,45,50,52,77,19,0,0,40,74
70,65,14,10,42,16,30,77,40,0,0,35,74
33,58,10,9,11,60,47,77,40,0,0,70,74
55,58,10,9,42,50,79,4,19,2407,0,35,74
41,58,14,10,42,9,30,4,40,0,0,45,74
47,58,10,9,42,50,79,77,19,0,0,35,74
39,58,15,13,42,16,30,77,40,0,0,40,74
20,58,14,10,45,50,47,77,19,0,0,25,74
29,38,15,13,45,70,47,77,19,0,0,42,74
47,58,15,13,42,62,30,77,40,0,0,40,74
24,58,10,9,45,9,47,77,40,0,0,50,74
36,58,3,3,45,50,47,77,40,0,0,35,74
53,65,15,13,42,16,30,77,40,0,2415,40,74
55,58,14,10,42,70,30,77,40,0,0,40,74
71,58,11,15,42,59,30,77,40,0,0,12,74
27,58,10,9,45,50,47,4,19,0,0,40,35
24,58,14,10,45,0,47,77,19,0,0,40,74
31,58,12,12,66,72,47,77,40,0,0,45,74
43,58,14,10,42,59,79,77,19,0,0,40,74
45,58,17,16,42,59,30,77,40,0,0,50,74
30,58,11,15,11,59,47,77,40,10520,0,50,74
45,58,15,13,42,16,30,77,40,0,0,60,74
54,58,10,9,42,62,30,77,40,0,1672,50,74
41,58,10,9,42,9,30,77,40,0,0,40,74
27,58,10,9,42,62,30,77,40,0,0,40,74
42,58,14,10,11,9,47,77,40,0,0,38,74
26,58,10,9,45,72,47,77,40,0,0,40,74
42,38,14,10,45,59,47,77,19,0,1340,40,74
59,58,14,10,66,0,49,77,40,3325,0,40,74
35,58,10,9,45,39,52,77,40,0,0,48,74
24,68,16,14,45,59,47,4,19,0,0,40,74
27,58,14,10,42,25,30,77,40,0,0,30,74
44,58,15,13,45,59,47,77,19,0,0,45,74
